abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1983,US,163,completed,FALSE,FALSE,44,FALSE,113.4000015,FALSE,FALSE,22143,FALSE,TRUE,FALSE,21.28598976,FALSE,-157.8373413,concrete,FALSE,FALSE,The Windsor,1,FALSE,FALSE,FALSE,1460,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1968,US,163,completed,FALSE,FALSE,43,FALSE,113.4000015,FALSE,FALSE,13130,FALSE,TRUE,TRUE,41.93312836,FALSE,-87.63715363,concrete,FALSE,FALSE,2800 North Lake Shore Drive,1,FALSE,FALSE,FALSE,1461,FALSE,TRUE,FALSE,FALSE,1967,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1989,US,163,completed,FALSE,FALSE,40,FALSE,113.4000015,FALSE,FALSE,22522,FALSE,TRUE,FALSE,21.31266022,FALSE,-157.8600311,concrete,FALSE,FALSE,Honolulu Park Place,1,FALSE,FALSE,FALSE,1462,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Phoenix,1658,FALSE,1990,US,163,completed,FALSE,FALSE,28,FALSE,113.4000015,FALSE,FALSE,20649,FALSE,TRUE,FALSE,33.44903946,FALSE,-112.0746918,steel,FALSE,FALSE,Two Renaissance Square,1,FALSE,TRUE,FALSE,1463,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Phoenix,1658,FALSE,1971,US,163,completed,FALSE,FALSE,27,FALSE,113.4000015,FALSE,FALSE,20650,FALSE,TRUE,FALSE,33.44860077,FALSE,-112.0755997,steel,FALSE,FALSE,Wells Fargo Plaza,2,FALSE,TRUE,FALSE,1464,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1990,US,163,completed,FALSE,FALSE,38,FALSE,113.3899994,FALSE,FALSE,11098,FALSE,TRUE,TRUE,41.93577957,FALSE,-87.63741302,concrete,FALSE,FALSE,Brookdale Plaza,1,FALSE,FALSE,FALSE,1465,FALSE,TRUE,FALSE,FALSE,1988,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Sacramento,1676,FALSE,1989,US,163,completed,FALSE,FALSE,28,FALSE,113.3899994,FALSE,FALSE,18942,FALSE,TRUE,FALSE,38.5800705,FALSE,-121.4958496,steel,FALSE,FALSE,Renaissance Tower,1,FALSE,TRUE,FALSE,1466,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Portland,1656,FALSE,2000,US,163,completed,FALSE,FALSE,27,FALSE,113.3899994,FALSE,FALSE,15293,FALSE,TRUE,TRUE,45.51847076,FALSE,-122.6807404,steel,FALSE,FALSE,Fox Tower,1,FALSE,TRUE,FALSE,1467,FALSE,FALSE,FALSE,FALSE,1997,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Sacramento,1676,FALSE,2000,US,163,completed,FALSE,FALSE,25,FALSE,113.3899994,FALSE,FALSE,18943,FALSE,TRUE,FALSE,38.58190918,FALSE,-121.491951,steel,FALSE,FALSE,Joe Serna Junior California EPA Building,1,FALSE,TRUE,FALSE,1468,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Dallas,1554,FALSE,1928,US,163,completed,FALSE,FALSE,24,FALSE,113.3899994,FALSE,FALSE,10826,FALSE,TRUE,TRUE,32.77893829,FALSE,-96.79875946,steel,FALSE,FALSE,Three AT&T Plaza,1,FALSE,TRUE,FALSE,1469,FALSE,FALSE,FALSE,FALSE,1927,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Diego,1677,FALSE,1985,US,163,completed,FALSE,FALSE,28,FALSE,113.0999985,FALSE,FALSE,20516,FALSE,TRUE,FALSE,32.71327972,FALSE,-117.165123,concrete,FALSE,FALSE,Meridian Condominiums,1,FALSE,FALSE,FALSE,1470,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,1982,US,163,completed,FALSE,FALSE,34,FALSE,113.0800018,FALSE,TRUE,15307,FALSE,TRUE,TRUE,47.61116028,FALSE,-122.3337936,steel,FALSE,FALSE,Sheraton Seattle Hotel,1,FALSE,FALSE,FALSE,1471,FALSE,FALSE,FALSE,FALSE,1979,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlanta,1509,FALSE,1968,US,163,completed,FALSE,FALSE,24,FALSE,113.0800018,FALSE,FALSE,15016,FALSE,TRUE,FALSE,33.7707901,FALSE,-84.38787842,steel,FALSE,FALSE,One Georgia Center,1,FALSE,TRUE,FALSE,1472,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Camden,1538,FALSE,1931,US,163,completed,FALSE,FALSE,18,TRUE,113.0800018,FALSE,FALSE,10285,FALSE,TRUE,TRUE,39.94483185,FALSE,-75.12004089,steel,FALSE,FALSE,Camden City Hall,1,FALSE,FALSE,FALSE,1473,FALSE,FALSE,FALSE,FALSE,1929,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,1993,US,163,completed,FALSE,FALSE,41,FALSE,113,FALSE,FALSE,10373,FALSE,TRUE,FALSE,25.75209999,FALSE,-80.19934845,concrete,FALSE,FALSE,Bristol Tower,1,FALSE,FALSE,FALSE,1474,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1930,US,163,completed,FALSE,FALSE,24,FALSE,113,FALSE,FALSE,11403,FALSE,TRUE,TRUE,40.71762848,FALSE,-74.00823212,steel,FALSE,FALSE,Western Union Building,1,FALSE,TRUE,FALSE,1475,FALSE,FALSE,FALSE,FALSE,1928,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2000,US,163,completed,FALSE,FALSE,33,FALSE,112.7799988,FALSE,FALSE,16339,FALSE,TRUE,FALSE,40.77505875,FALSE,-73.9883194,concrete,FALSE,FALSE,Archstone 101 West End,1,FALSE,FALSE,FALSE,1476,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1927,US,163,completed,FALSE,FALSE,32,FALSE,112.7799988,FALSE,FALSE,11638,FALSE,TRUE,FALSE,40.75421143,FALSE,-73.98181915,steel,FALSE,FALSE,11 West 42nd Street,1,FALSE,TRUE,FALSE,1477,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Francisco,1683,FALSE,2015,US,163,completed,FALSE,FALSE,26,FALSE,112.7799988,FALSE,FALSE,17459,FALSE,TRUE,FALSE,37.78633881,FALSE,-122.3982468,steel/concrete,FALSE,FALSE,222 Second Street,1,FALSE,TRUE,FALSE,1478,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlantic City,1501,FALSE,1930,US,163,completed,FALSE,FALSE,23,FALSE,112.7799988,FALSE,TRUE,10269,FALSE,TRUE,TRUE,39.35763931,FALSE,-74.4318924,steel,FALSE,FALSE,Claridge Tower at Bally`s,1,FALSE,FALSE,FALSE,1479,FALSE,FALSE,FALSE,FALSE,1929,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1982,US,163,completed,FALSE,FALSE,41,FALSE,112.75,FALSE,FALSE,22447,FALSE,TRUE,FALSE,21.34682083,FALSE,-157.9099274,concrete,FALSE,FALSE,Franklin Towers,1,FALSE,FALSE,FALSE,1480,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1978,US,163,completed,FALSE,FALSE,40,FALSE,112.75,FALSE,FALSE,22520,FALSE,TRUE,FALSE,21.28549957,FALSE,-157.8352356,concrete,FALSE,FALSE,Canterbury Place,1,FALSE,FALSE,FALSE,1481,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Atlanta,1509,FALSE,2009,US,163,completed,FALSE,FALSE,25,FALSE,112.6500015,FALSE,FALSE,9227,FALSE,TRUE,TRUE,33.84597015,FALSE,-84.37172699,concrete,FALSE,FALSE,Terminus 200,1,FALSE,TRUE,FALSE,1482,FALSE,FALSE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Detroit,1559,FALSE,1928,US,163,completed,FALSE,FALSE,35,FALSE,112.5999985,FALSE,FALSE,10577,FALSE,TRUE,TRUE,42.33557129,FALSE,-83.05040741,steel,FALSE,FALSE,Broderick Tower Lofts,1,FALSE,FALSE,FALSE,1483,FALSE,TRUE,FALSE,FALSE,1926,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1984,US,163,completed,FALSE,FALSE,44,FALSE,112.5,FALSE,TRUE,22122,FALSE,TRUE,FALSE,21.28395081,FALSE,-157.8308563,concrete,FALSE,FALSE,Ohana Maile Sky Court,1,FALSE,FALSE,FALSE,1484,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1979,US,163,completed,FALSE,FALSE,38,FALSE,112.5,FALSE,TRUE,22121,FALSE,TRUE,FALSE,21.27482033,FALSE,-157.8229065,concrete,FALSE,FALSE,"Pacific Beach Hotel, Oceanarium Tower",1,FALSE,FALSE,FALSE,1485,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,2006,US,163,completed,FALSE,FALSE,35,FALSE,112.5,FALSE,FALSE,18900,FALSE,TRUE,TRUE,25.76812935,FALSE,-80.19568634,concrete,FALSE,FALSE,NeoVertika,1,FALSE,FALSE,FALSE,1486,FALSE,TRUE,FALSE,FALSE,2004,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1987,US,163,completed,FALSE,FALSE,34,FALSE,112.5,FALSE,FALSE,16690,FALSE,TRUE,FALSE,40.78475189,FALSE,-73.94918823,concrete,FALSE,FALSE,Normandie Court Apartments I,1,FALSE,FALSE,FALSE,1487,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1986,US,163,completed,FALSE,FALSE,34,FALSE,112.5,FALSE,FALSE,16691,FALSE,TRUE,FALSE,40.78445053,FALSE,-73.94824219,concrete,FALSE,FALSE,Normandie Court Apartments II-IV,1,FALSE,FALSE,FALSE,1487,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Fort Lauderdale,1574,FALSE,2016,US,163,under construction,FALSE,FALSE,29,FALSE,112.5,FALSE,FALSE,17168,FALSE,TRUE,TRUE,26.12042046,FALSE,-80.13574219,concrete,FALSE,FALSE,215 S.E. 8th Avenue,1,FALSE,FALSE,FALSE,1489,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2015,US,163,completed,FALSE,FALSE,33,FALSE,112.4199982,FALSE,FALSE,14683,FALSE,TRUE,TRUE,41.87900162,FALSE,-87.64662933,concrete,FALSE,FALSE,Arkadia Tower,1,FALSE,FALSE,FALSE,1490,FALSE,TRUE,FALSE,FALSE,2013,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1992,US,163,completed,FALSE,FALSE,33,FALSE,112.3399963,FALSE,TRUE,10020,FALSE,TRUE,FALSE,41.88899994,FALSE,-87.61984253,concrete,FALSE,FALSE,Sheraton Chicago Hotel & Towers,1,FALSE,FALSE,FALSE,1491,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2008,US,163,completed,FALSE,FALSE,32,FALSE,112.2200012,FALSE,FALSE,11100,FALSE,TRUE,TRUE,41.85861969,FALSE,-87.62425995,concrete,FALSE,FALSE,1720 South Michigan,1,FALSE,FALSE,FALSE,1492,FALSE,TRUE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,2000,US,163,completed,FALSE,FALSE,39,FALSE,112.1999969,FALSE,FALSE,18901,FALSE,TRUE,FALSE,25.79305077,FALSE,-80.18731689,concrete,FALSE,FALSE,Bay Parc Plaza,1,FALSE,FALSE,FALSE,1493,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,TRUE,Las Vegas,1610,FALSE,1993,US,163,completed,FALSE,FALSE,36,FALSE,112.1999969,FALSE,TRUE,14139,FALSE,TRUE,TRUE,36.1247406,FALSE,-115.1719894,concrete,FALSE,FALSE,Treasure Island Hotel & Casino,2,FALSE,FALSE,FALSE,1494,FALSE,FALSE,FALSE,FALSE,1992,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Cincinnati,1550,FALSE,1984,US,163,completed,FALSE,FALSE,29,FALSE,112.1999969,FALSE,FALSE,21079,FALSE,TRUE,FALSE,39.10229111,FALSE,-84.50856781,steel,FALSE,FALSE,Chiquita Center,1,FALSE,TRUE,FALSE,1495,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Toledo,1701,FALSE,1932,US,163,completed,FALSE,FALSE,27,FALSE,112.1999969,FALSE,FALSE,14173,FALSE,TRUE,FALSE,41.65132141,FALSE,-83.53514862,steel,FALSE,FALSE,National City Bank Building,1,FALSE,TRUE,FALSE,1496,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Phoenix,1658,FALSE,1994,US,163,completed,FALSE,FALSE,20,FALSE,112.1999969,FALSE,FALSE,20670,FALSE,TRUE,TRUE,33.44873047,FALSE,-112.0773926,concrete,FALSE,FALSE,Phoenix City Hall,1,FALSE,FALSE,FALSE,1497,FALSE,FALSE,FALSE,FALSE,1992,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,2008,US,163,completed,FALSE,FALSE,38,FALSE,112.1699982,FALSE,TRUE,9206,FALSE,TRUE,TRUE,21.28397942,FALSE,-157.837326,concrete,FALSE,FALSE,Grand Waikikian,2,FALSE,FALSE,FALSE,1498,FALSE,TRUE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2007,US,163,completed,FALSE,FALSE,36,FALSE,112.1699982,FALSE,FALSE,11517,FALSE,TRUE,TRUE,40.74436188,FALSE,-73.99141693,concrete,FALSE,FALSE,Chelsea Landmark,1,FALSE,FALSE,FALSE,1499,FALSE,TRUE,FALSE,FALSE,2005,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2012,US,163,completed,FALSE,FALSE,32,FALSE,112.1699982,FALSE,FALSE,12337,FALSE,TRUE,TRUE,41.97610092,FALSE,-87.65316772,concrete,FALSE,FALSE,The Admiral at the Lake,1,FALSE,FALSE,FALSE,1500,FALSE,TRUE,FALSE,FALSE,2008,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2009,US,163,completed,FALSE,FALSE,26,TRUE,112.1600037,FALSE,FALSE,13927,FALSE,TRUE,TRUE,40.7507019,FALSE,-73.96888733,concrete,FALSE,FALSE,New United States Mission to the United Nations,1,FALSE,FALSE,FALSE,1501,FALSE,FALSE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,0,US,163,vision,FALSE,FALSE,32,FALSE,112.1500015,FALSE,FALSE,23912,FALSE,FALSE,FALSE,41.89136887,FALSE,-87.63760376,concrete,FALSE,FALSE,353 West Grand Avenue,1,FALSE,FALSE,FALSE,1502,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,2009,US,163,completed,FALSE,FALSE,39,FALSE,112.0899963,FALSE,TRUE,17507,FALSE,TRUE,TRUE,0,FALSE,0,concrete,FALSE,FALSE,Trump International Hotel Waikiki Beach Walk,1,FALSE,FALSE,FALSE,1503,FALSE,FALSE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Los Angeles,1611,FALSE,1991,US,163,completed,FALSE,FALSE,22,FALSE,112,FALSE,FALSE,4916,FALSE,TRUE,FALSE,34.05281067,FALSE,-118.2390823,steel,FALSE,FALSE,Roybal Federal Building,1,FALSE,TRUE,FALSE,1504,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2017,US,163,under construction,FALSE,FALSE,30,FALSE,111.9000015,FALSE,FALSE,20936,FALSE,TRUE,TRUE,40.75767899,FALSE,-73.99803162,concrete,FALSE,FALSE,509 West 38th Street,1,FALSE,FALSE,FALSE,1505,FALSE,TRUE,FALSE,FALSE,2015,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1966,US,163,completed,FALSE,FALSE,42,FALSE,111.8600006,FALSE,FALSE,11101,FALSE,TRUE,TRUE,41.94504929,FALSE,-87.64215088,concrete,FALSE,FALSE,Hawthorne House,1,FALSE,FALSE,FALSE,1506,FALSE,TRUE,FALSE,FALSE,1965,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2004,US,163,completed,FALSE,FALSE,34,FALSE,111.8600006,FALSE,FALSE,11102,FALSE,TRUE,TRUE,41.86878967,FALSE,-87.6254425,concrete,FALSE,FALSE,1111 South Wabash,1,FALSE,FALSE,FALSE,1507,FALSE,TRUE,FALSE,FALSE,2001,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Boston,1524,FALSE,1973,US,163,completed,FALSE,FALSE,28,FALSE,111.8600006,FALSE,FALSE,22473,FALSE,TRUE,FALSE,42.34494019,FALSE,-71.0827713,concrete,FALSE,FALSE,177 Huntington,1,FALSE,TRUE,FALSE,1508,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Portland,1656,FALSE,1970,US,163,completed,FALSE,FALSE,27,FALSE,111.8600006,FALSE,FALSE,16722,FALSE,TRUE,FALSE,45.51702881,FALSE,-122.6779938,steel,FALSE,FALSE,Standard Insurance Center,1,FALSE,TRUE,FALSE,1509,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Detroit,1559,FALSE,1925,US,163,completed,FALSE,FALSE,29,FALSE,111.5999985,FALSE,FALSE,17924,FALSE,TRUE,TRUE,42.3294487,FALSE,-83.04679108,steel,FALSE,FALSE,Buhl Building,1,FALSE,TRUE,FALSE,1510,FALSE,FALSE,FALSE,FALSE,1924,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1989,US,163,completed,FALSE,FALSE,36,FALSE,111.5599976,FALSE,FALSE,11103,FALSE,TRUE,FALSE,41.89891815,FALSE,-87.62801361,concrete,FALSE,FALSE,One East Delaware,1,FALSE,FALSE,FALSE,1511,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,1982,US,163,completed,FALSE,FALSE,34,FALSE,111.5599976,FALSE,TRUE,16857,FALSE,TRUE,TRUE,25.7727108,FALSE,-80.18592834,concrete/steel,FALSE,FALSE,Hotel Inter-Continental Miami,1,FALSE,FALSE,FALSE,1512,FALSE,FALSE,FALSE,FALSE,1980,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2013,US,163,completed,FALSE,FALSE,33,FALSE,111.5599976,FALSE,FALSE,13244,FALSE,TRUE,TRUE,41.8887291,FALSE,-87.64674377,concrete,FALSE,FALSE,K2 at K Station,1,FALSE,FALSE,FALSE,1513,FALSE,TRUE,FALSE,FALSE,2011,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2006,US,163,completed,FALSE,FALSE,36,FALSE,111.4100037,FALSE,FALSE,10505,FALSE,TRUE,TRUE,41.88711929,FALSE,-87.64035797,concrete,FALSE,FALSE,Left Bank at K Station,1,FALSE,FALSE,FALSE,1514,FALSE,TRUE,FALSE,FALSE,2005,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2001,US,163,completed,FALSE,FALSE,34,FALSE,111.3000031,FALSE,FALSE,13131,FALSE,TRUE,TRUE,41.89089966,FALSE,-87.64238739,concrete,FALSE,FALSE,Kinzie Park Tower,1,FALSE,FALSE,FALSE,1515,FALSE,TRUE,FALSE,FALSE,1999,FALSE
TRUE,FALSE,FALSE,FALSE,FALSE,Memphis,1626,FALSE,1930,US,163,completed,FALSE,FALSE,29,FALSE,111.25,FALSE,FALSE,10518,FALSE,TRUE,TRUE,35.14471817,FALSE,-90.04992676,steel,FALSE,FALSE,Sterick Building,1,FALSE,FALSE,FALSE,1516,FALSE,FALSE,FALSE,FALSE,1928,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Tampa,1702,FALSE,1993,US,163,completed,FALSE,FALSE,28,FALSE,111.25,FALSE,FALSE,10302,FALSE,TRUE,TRUE,27.94831085,FALSE,-82.45471954,steel,FALSE,FALSE,Hillsborough County Center,1,FALSE,TRUE,FALSE,1517,FALSE,FALSE,FALSE,FALSE,1991,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Cleveland,1543,FALSE,1927,US,163,completed,FALSE,FALSE,22,FALSE,111.25,FALSE,FALSE,9851,FALSE,TRUE,TRUE,41.49813843,FALSE,-81.68652344,steel,FALSE,FALSE,Ohio Bell Huron Building,1,FALSE,TRUE,FALSE,1518,FALSE,FALSE,FALSE,FALSE,1925,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Miami,1632,FALSE,2007,US,163,completed,FALSE,FALSE,35,FALSE,111.1999969,FALSE,FALSE,18902,FALSE,TRUE,TRUE,25.76354027,FALSE,-80.19226837,concrete,FALSE,FALSE,Avenue Southeast First Tower,1,FALSE,FALSE,FALSE,1519,FALSE,TRUE,FALSE,FALSE,2005,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,San Francisco,1683,FALSE,1976,US,163,completed,FALSE,FALSE,27,FALSE,111,FALSE,FALSE,16109,FALSE,TRUE,FALSE,37.79335022,FALSE,-122.3937531,steel,FALSE,FALSE,Steuart Tower,1,FALSE,TRUE,FALSE,1520,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2016,US,163,architecturally topped out,FALSE,FALSE,32,FALSE,110.9000015,FALSE,FALSE,16042,FALSE,TRUE,TRUE,40.68627167,FALSE,-73.97849274,concrete,FALSE,FALSE,BAM South,2,FALSE,FALSE,FALSE,1521,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2008,US,163,completed,FALSE,FALSE,36,FALSE,110.6999969,FALSE,FALSE,13134,FALSE,TRUE,TRUE,41.88837051,FALSE,-87.6440506,concrete,FALSE,FALSE,Echelon at K Station,1,FALSE,FALSE,FALSE,1522,FALSE,TRUE,FALSE,FALSE,2006,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1985,US,163,completed,FALSE,FALSE,35,FALSE,110.6399994,FALSE,FALSE,11731,FALSE,TRUE,FALSE,40.74517822,FALSE,-73.97174072,concrete,FALSE,FALSE,Manhattan Place,1,FALSE,FALSE,FALSE,1523,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2010,US,163,completed,FALSE,FALSE,34,FALSE,110.6399994,FALSE,TRUE,11379,FALSE,TRUE,FALSE,40.75851822,FALSE,-73.9894104,concrete,FALSE,FALSE,InterContinental New York Times Square,1,FALSE,FALSE,FALSE,1524,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1923,US,163,completed,FALSE,FALSE,30,FALSE,110.6399994,FALSE,FALSE,11692,FALSE,TRUE,TRUE,40.75157166,FALSE,-73.97747803,steel,FALSE,FALSE,Pershing Square Building,1,FALSE,TRUE,FALSE,1525,FALSE,FALSE,FALSE,FALSE,1922,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1996,US,163,completed,FALSE,FALSE,25,FALSE,110.6399994,FALSE,FALSE,15984,FALSE,TRUE,TRUE,40.7562294,FALSE,-73.98657227,steel,FALSE,FALSE,1 Times Square,2,FALSE,TRUE,FALSE,1526,FALSE,FALSE,TRUE,FALSE,1995,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Cleveland,1543,FALSE,1971,US,163,completed,TRUE,FALSE,20,FALSE,110.6399994,FALSE,FALSE,10564,FALSE,TRUE,TRUE,41.50326157,FALSE,-81.6753006,steel,FALSE,FALSE,Rhodes Tower,1,FALSE,FALSE,FALSE,1527,FALSE,FALSE,FALSE,FALSE,1968,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1987,US,163,completed,FALSE,FALSE,39,FALSE,110.4000015,FALSE,FALSE,22406,FALSE,TRUE,FALSE,21.30195999,FALSE,-157.855484,concrete,FALSE,FALSE,Royal Capitol Plaza,1,FALSE,FALSE,FALSE,1528,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2004,US,163,completed,FALSE,FALSE,31,FALSE,110.3799973,FALSE,FALSE,11892,FALSE,TRUE,FALSE,40.78026962,FALSE,-73.98715973,concrete,FALSE,FALSE,240 Riverside Boulevard at Trump Place,1,FALSE,FALSE,FALSE,1529,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1979,US,163,completed,FALSE,FALSE,43,FALSE,110.3499985,FALSE,TRUE,22446,FALSE,TRUE,FALSE,21.28718948,FALSE,-157.8325348,concrete,FALSE,FALSE,Hawaiian Monarch Hotel,2,FALSE,FALSE,FALSE,1530,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1978,US,163,completed,FALSE,FALSE,38,FALSE,110.3399963,FALSE,FALSE,22539,FALSE,TRUE,FALSE,21.2858696,FALSE,-157.8234863,concrete,FALSE,FALSE,Royal Iolani Diamond Head Tower,1,FALSE,FALSE,FALSE,1531,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Honolulu,1592,FALSE,1978,US,163,completed,FALSE,FALSE,38,FALSE,110.3399963,FALSE,FALSE,22538,FALSE,TRUE,FALSE,21.2864399,FALSE,-157.8240662,concrete,FALSE,FALSE,Royal Iolani Ewa Tower,1,FALSE,FALSE,FALSE,1531,FALSE,TRUE,FALSE,FALSE,0,FALSE
